Pulse height	Charge integral
0.044627	49
0.091137	154
0.034186	48
0.033553	7
0.037139	21
0.115921	155
0.066669	105
0.081434	123
0.034924	5
0.040408	15
0.080907	90
0.081961	113
0.051904	62
0.062872	90
0.033870	9
0.049478	15
0.031338	10
0.040197	22
0.056439	10
0.062978	64
0.101578	136
0.093035	85
0.087973	114
0.054646	77
0.052853	7
0.074473	74
0.051904	90
0.025854	12
0.055701	73
0.040830	9
0.028596	29
0.024905	42
0.044627	29
0.088289	128
0.050849	18
0.129737	201
0.045260	48
0.049900	8
0.150935	222
0.092824	153
0.056966	68
0.047369	35
0.144397	223
0.076688	128
0.032288	2
0.051799	69
0.087024	85
0.046947	13
0.027542	9
0.033764	11
0.033764	29
0.029862	30
0.063611	79
0.046631	56
0.133745	181
0.036506	35
0.100312	135
0.118347	130
0.082172	144
0.098203	128
0.028913	17
0.043150	10
0.061079	66
0.034608	13
0.049267	64
0.100418	105
0.074368	138
0.029018	7
0.084914	130
0.056755	72
0.048846	49
0.091559	107
0.023956	5
0.076794	125
0.026487	27
0.035979	36
0.086496	147
0.083333	125
0.028280	7
0.063083	3
0.118030	139
0.071731	130
0.116027	134
0.096094	148
0.059814	93
0.115183	141
0.064560	110
0.054119	67
0.044205	7
0.026487	2
0.027436	5
0.036084	25
0.075212	65
0.125413	200
0.028069	2
0.040514	27
0.069411	112
0.070466	96
0.099785	158
0.038405	33
0.034397	29
0.031760	20
0.039354	8
0.034080	48
0.079747	64
0.068462	85
0.075423	78
0.113706	176
0.104425	201
0.092402	131
0.031655	3
0.145557	194
0.066669	88
0.051166	53
0.052009	57
0.026698	9
0.081434	98
0.032393	7
0.060974	73
0.027014	9
0.096516	140
0.025010	45
0.113179	159
0.024378	6
0.027014	38
0.025010	16
0.125202	203
0.052220	52
0.039986	3
0.099785	132
0.052431	45
0.027858	15
0.096727	110
0.084598	90
0.051799	72
0.070360	79
0.029124	3
0.040936	22
0.057388	60
0.092192	159
0.075423	58
0.182364	245
0.026698	8
0.049267	14
0.029124	8
0.076899	138
0.029862	15
0.069517	93
0.052853	67
0.047158	5
0.063505	79
0.041568	11
0.070993	91
0.147877	218
0.046631	30
0.164119	248
0.066775	80
0.067407	17
0.039670	52
0.065403	59
0.054013	75
0.041885	55
0.042412	7
0.039565	2
0.037244	49
0.035662	49
0.093879	122
0.094195	158
0.043678	58
0.048107	18
0.027225	14
0.052326	47
0.039881	19
0.026592	19
0.044627	49
0.130686	233
0.134272	206
0.059919	83
0.050427	79
0.143131	164
0.027120	11
0.137541	178
0.033342	7
0.048424	52
0.029545	20
0.083227	114
0.041041	23
0.066775	13
0.064982	90
0.051799	42
0.051377	6
0.037561	12
0.047474	73
0.053064	64
0.050744	29
0.042518	35
0.061501	27
0.101367	181
0.061712	68
0.045998	55
0.033870	6
0.111386	178
0.059708	72
0.054330	48
0.031127	6
0.118241	196
0.029124	9
0.043045	30
0.044416	15
0.054013	51
0.104531	168
0.027014	7
0.077216	109
0.101894	146
0.035346	49
0.064454	9
0.037666	29
0.068989	98
0.097043	127
0.024694	10
0.034713	23
0.068462	99
0.034186	11
0.141022	243
0.033448	7
0.035346	6
0.118980	211
0.033448	6
0.028596	10
0.074368	68
0.029756	19
0.042518	4
0.065614	12
0.047158	10
0.126784	183
0.039565	8
0.079114	102
0.056755	82
0.072891	106
0.101262	183
0.031022	20
0.037350	10
0.032604	50
0.024167	5
0.034502	51
0.090821	134
0.022901	8
0.027120	6
0.062872	87
0.044627	18
0.049162	14
0.125097	146
0.045998	17
0.085653	117
0.124569	174
0.024378	16
0.028807	26
0.065825	80
0.086707	125
0.028385	7
0.028596	48
0.126889	188
0.058759	55
0.078376	127
0.130159	178
0.066880	13
0.049584	66
0.135327	196
0.054646	13
0.046631	11
0.103371	124
0.059708	113
0.058021	8
0.110753	171
0.070993	78
0.060236	65
0.047053	23
0.052431	60
0.048107	21
0.132268	193
0.034502	2
0.122038	199
0.049056	80
0.035346	46
0.026698	12
0.063822	89
0.101894	169
0.079325	104
0.099469	133
0.042201	23
0.039670	63
0.053486	9
0.029651	12
0.137752	169
0.029018	13
0.026803	35
0.039248	19
0.048846	5
0.052642	60
0.040936	4
0.033553	21
0.040514	67
0.025538	12
0.130581	189
0.043045	37
0.116554	152
0.078587	94
0.083333	129
0.036401	44
0.027014	45
0.051166	71
0.030178	3
0.038615	47
0.124253	145
0.045049	11
0.052537	68
0.043045	6
0.046842	42
0.097254	153
0.063716	97
0.048529	34
0.110753	163
0.033553	7
0.045682	50
0.084598	116
0.109171	122
0.046947	45
0.051060	2
0.048951	48
0.045365	7
0.044732	65
0.049689	62
0.025960	13
0.045682	7
0.036190	18
0.047369	71
0.082911	96
0.030600	17
0.063505	2
0.061818	113
0.025960	29
0.057072	80
0.090926	129
0.050111	3
0.051271	75
0.057915	8
0.032182	9
0.030178	3
0.074052	7
0.045576	25
0.116132	165
0.032393	6
0.049689	65
0.054646	6
0.039986	4
0.037772	5
0.035030	7
0.032077	35
0.026909	41
0.048529	16
0.066775	60
0.036717	14
0.045260	4
0.033553	26
0.083754	106
0.141338	204
0.052853	42
0.035241	8
0.132374	162
0.053275	70
0.034502	17
0.062978	24
0.102316	123
0.033553	9
0.025432	10
0.058548	12
0.101789	166
0.028596	39
0.025749	16
0.051166	22
0.046420	47
0.036717	10
0.058126	68
0.057283	4
0.024378	11
0.103476	144
0.079008	93
0.037455	21
0.027753	24
0.028807	10
0.045576	16
0.029018	19
0.027331	6
0.111808	165
0.029440	3
0.042623	69
0.025221	4
0.032815	12
0.062872	103
0.041252	46
0.087551	146
0.035451	37
0.063505	71
0.032709	2
0.065298	89
0.051271	56
0.053064	66
0.038299	20
0.078692	10
0.038510	37
0.031760	12
0.048635	38
0.094934	103
0.128682	184
0.079219	93
0.034291	11
0.059814	80
0.068146	71
0.040830	43
0.134588	180
0.032604	18
0.029651	12
0.032815	18
0.081540	101
0.061818	30
0.053381	15
0.044416	45
0.032182	10
0.072470	114
0.025960	20
0.026698	6
0.077743	116
0.118136	196
0.031127	13
0.130159	172
0.026382	45
0.036190	28
0.077954	129
0.045682	48
0.033659	14
0.065193	95
0.072364	26
0.099363	134
0.046420	43
0.027963	33
0.030389	44
0.028913	7
0.035451	9
0.032604	3
0.040936	31
0.027963	11
0.108750	174
0.084493	110
0.052748	12
0.024167	34
0.030495	23
0.060236	49
0.044627	5
0.037033	42
0.024589	2
0.028174	14
0.029124	8
0.148299	238
0.095988	127
0.101156	133
0.038088	9
0.028385	7
0.050744	55
0.029018	26
0.101789	163
0.130897	182
0.081223	103
0.027542	9
0.085864	110
0.036612	50
0.062978	26
0.165490	217
0.050849	38
0.045471	24
0.091770	126
0.023745	26
0.045576	30
0.035241	25
0.115077	160
0.047053	15
0.027542	2
0.044732	52
0.141865	210
0.032077	7
0.123831	153
0.052431	16
0.051482	9
0.038194	36
0.026909	22
0.032709	13
0.149564	162
0.180149	216
0.044416	72
0.025854	10
0.077637	104
0.043361	14
0.030600	30
0.080379	116
0.059392	88
0.124358	191
0.062240	60
0.047685	38
0.044838	52
0.047580	36
0.077637	84
0.043150	10
0.056755	82
0.033026	5
0.035768	46
0.077848	86
0.030389	6
0.093246	132
0.053381	13
0.053275	33
0.046209	11
0.029651	8
0.035873	9
0.044311	7
0.050006	44
0.043467	2
0.029967	4
0.108328	151
0.025749	38
0.122565	195
0.025960	14
0.033131	21
0.030917	11
0.030706	37
0.056123	74
0.043361	9
0.027647	4
0.026276	32
0.066036	112
0.062767	19
0.035557	42
0.051060	50
0.039037	9
0.116027	182
0.077848	122
0.049900	58
0.029229	2
0.140494	220
0.146506	216
0.125097	174
0.037877	22
0.035979	29
0.051482	18
0.034608	16
0.025221	10
0.058970	48
0.082278	136
0.027542	7
0.057705	91
0.044838	40
0.058865	9
0.132901	209
0.128788	222
0.049373	50
0.048846	14
0.024905	18
0.029229	24
0.070888	29
0.059603	102
0.025221	21
0.028913	4
0.073313	92
0.055173	52
0.082805	150
0.032920	5
0.080379	111
0.035662	42
0.079852	107
0.036612	5
0.131003	236
0.038932	20
0.041041	39
0.136592	194
0.035030	7
0.129737	202
0.047474	4
0.036717	33
0.049373	72
0.042939	75
0.031127	5
0.040619	3
0.042623	45
0.027542	20
0.070888	100
0.047580	63
0.122882	204
0.082700	118
0.048846	8
0.087973	133
0.165911	263
0.071837	92
0.044521	19
0.055490	7
0.130686	157
0.044521	3
0.136592	152
0.056966	62
0.137014	190
0.085969	140
0.059181	50
0.045998	18
0.028491	40
0.035346	53
0.070677	98
0.044521	6
0.059181	70
0.036190	4
0.106746	183
0.024483	27
0.074157	104
0.028596	6
0.025432	23
0.069200	11
0.029018	6
0.070044	96
0.032393	6
0.036190	8
0.041358	36
0.113812	166
0.094195	132
0.027542	56
0.162220	218
0.049795	15
0.031127	27
0.027647	19
0.052853	79
0.047369	57
0.055806	89
0.027647	3
0.038510	40
0.039565	35
0.023956	2
0.112335	175
0.040514	18
0.052959	35
0.051166	65
0.069095	104
0.056123	71
0.092508	132
0.045576	8
0.039670	50
0.047158	86
0.036612	12
0.031655	37
0.073524	3
0.031549	12
0.109171	173
0.038615	7
0.041252	57
0.114234	175
0.055384	73
0.100734	164
0.123409	178
0.147244	212
0.050849	4
0.075106	120
0.042307	8
0.041674	51
0.039670	2
0.050849	43
0.051166	3
0.132374	174
0.029862	29
0.042939	5
0.133956	202
0.028385	2
0.110964	135
0.076266	117
0.085020	84
0.031866	14
0.031127	7
0.042096	57
0.045576	15
0.060658	3
0.047580	3
0.053486	49
0.044416	10
0.117081	131
0.144397	199
0.103898	112
0.091031	133
0.034186	18
0.078587	87
0.045682	67
0.099047	139
0.151885	251
0.124464	200
0.040408	49
0.030600	10
0.061923	6
0.083649	87
0.118874	165
0.029335	20
0.075317	84
0.045471	2
0.035768	24
0.035346	32
0.111492	49
0.039670	64
0.035135	2
0.091559	104
0.077637	91
0.106535	153
0.027225	11
0.084071	126
0.036190	5
0.026909	13
0.027436	17
0.066142	78
0.108011	173
0.038510	38
0.032920	44
0.045365	56
0.035241	41
0.070466	105
0.047053	42
0.111492	187
0.145240	219
0.069728	114
0.039143	8
0.103371	144
0.042939	44
0.025643	11
0.096094	128
0.043467	56
0.030917	44
0.035557	3
0.052748	41
0.130264	173
0.093035	145
0.036084	11
0.100418	154
0.043889	18
0.039037	5
0.142182	217
0.080063	97
0.107906	120
0.107273	118
0.042201	4
0.045154	6
0.136276	193
0.041674	11
0.029545	34
0.033026	34
0.139440	29
0.042623	44
0.054962	73
0.072153	131
0.026698	7
0.051166	17
0.034397	31
0.027963	16
0.033659	9
0.082700	140
0.042096	36
0.029967	15
0.037455	35
0.034502	6
0.053908	17
0.056123	63
0.033659	50
0.050006	49
0.032077	11
0.048846	40
0.079641	45
0.113812	189
0.028807	13
0.043467	57
0.030073	4
0.033026	20
0.096516	89
0.039248	17
0.052642	60
0.047158	2
0.055490	69
0.035557	5
0.051904	50
0.024061	13
0.058654	59
0.041568	13
0.086602	110
0.059497	6
0.082383	128
0.086918	107
0.102949	133
0.028280	9
0.031444	17
0.079747	138
0.031022	34
0.025327	28
0.133323	179
0.033659	7
0.145240	236
0.031549	8
0.046631	15
0.025960	21
0.113706	104
0.072364	95
0.113812	155
0.096305	11
0.048002	6
0.044732	8
0.038721	6
0.048951	55
0.128050	206
0.137752	234
0.112019	5
0.030811	34
0.027331	36
0.025010	46
0.049900	23
0.029651	50
0.038299	11
0.037244	3
0.069306	80
0.052642	6
0.146928	221
0.025960	2
0.104742	152
0.035768	14
0.027542	5
0.054435	84
0.027647	21
0.089766	121
0.048107	61
0.051377	2
0.051799	73
0.041568	3
0.095250	128
0.116870	166
0.029545	9
0.034291	2
0.026382	11
0.085864	136
0.063505	89
0.033448	5
0.107800	147
0.041463	42
0.090926	122
0.053802	2
0.029124	4
0.023956	18
0.050111	6
0.028385	7
0.039143	13
0.029124	13
0.056755	64
0.037244	17
0.107589	170
0.134694	185
0.025010	21
0.033764	9
0.045365	48
0.126679	171
0.056334	3
0.038510	10
0.034713	21
0.086391	141
0.025749	11
0.054119	7
0.052853	60
0.041885	2
0.028280	18
0.072048	75
0.141971	190
0.024694	17
0.059181	20
0.031760	16
0.041990	6
0.083965	139
0.029545	44
0.033448	23
0.075950	19
0.103898	145
0.034713	16
0.059392	3
0.094723	143
0.097254	135
0.027225	20
0.088289	158
0.036084	48
0.066775	65
0.031127	3
0.068146	111
0.080907	117
0.026698	31
0.124886	179
0.034080	11
0.031022	21
0.045682	65
0.050955	62
0.074790	84
0.036928	28
0.127522	164
0.042412	14
0.028069	24
0.033659	33
0.053275	2
0.075212	104
0.057599	81
0.063083	37
0.029862	35
0.034713	6
0.037877	13
0.036928	10
0.040197	9
0.050849	43
0.029967	4
0.048846	52
0.113390	182
0.122565	170
0.038299	11
0.051271	40
0.111386	175
0.084809	105
0.024272	8
0.080169	142
0.111703	172
0.025327	26
0.026487	11
0.036295	53
0.050322	82
0.110859	178
0.142604	245
0.032288	5
0.039143	3
0.045682	16
0.026065	36
0.100629	154
0.039776	24
0.063083	85
0.051271	72
0.143237	199
0.028280	24
0.041990	38
0.074052	119
0.094617	166
0.110121	177
0.086707	169
0.090610	126
0.037139	42
0.030706	21
0.073841	111
0.075212	94
0.050955	13
0.030495	8
0.039143	11
0.067829	101
0.080590	116
0.036190	21
0.091981	110
0.055806	14
0.028807	42
0.037561	44
0.068673	12
0.025116	4
0.029756	27
0.025432	22
0.033870	29
0.048213	2
0.040514	38
0.148510	211
0.048529	70
0.044521	7
0.071942	13
0.034924	52
0.102000	15
0.038194	14
0.048846	48
0.027647	19
0.087129	89
0.058337	90
0.045893	73
0.101262	163
0.029229	21
0.049162	5
0.107168	132
0.037244	16
0.062556	19
0.078376	108
0.029124	8
0.026803	6
0.080379	106
0.032077	27
0.050322	44
0.100523	182
0.050111	23
0.091031	136
0.034713	3
0.156420	196
0.083438	119
0.063822	93
0.026171	2
0.093246	147
0.039248	10
0.059076	51
0.039670	11
0.117187	170
0.041147	54
0.024905	12
0.090821	155
0.139756	160
0.029124	30
0.049162	44
0.126046	201
0.024167	29
0.025960	19
0.115921	146
0.040092	37
0.029335	26
0.061079	117
0.046420	40
0.032182	33
0.103898	194
0.074895	115
0.042518	9
0.079641	24
0.027753	10
0.060552	3
0.075845	115
0.026487	2
0.043572	35
0.038615	21
0.042518	58
0.038405	55
0.095988	183
0.044205	86
0.050849	64
0.040725	48
0.089766	138
0.024905	24
0.044838	18
0.030073	19
0.085864	92
0.026171	14
0.070255	54
0.122038	159
0.029862	11
0.037983	50
0.042623	3
0.033553	41
0.149037	189
0.046736	12
0.052009	53
0.141338	232
0.077216	94
0.049478	20
0.029229	23
0.054646	72
0.051693	34
0.152306	208
0.037666	6
0.041568	53
0.026382	26
0.034608	13
0.058443	17
0.024905	18
0.097887	127
0.028385	20
0.035451	4
0.086496	88
0.024589	12
0.048213	7
0.036506	14
0.029124	11
0.035662	59
0.026698	5
0.071099	59
0.047264	58
0.077637	97
0.041147	22
0.041885	9
0.104742	135
0.037033	9
0.072048	92
0.033237	8
0.028174	18
0.044627	66
0.076899	17
0.050111	73
0.070360	110
0.034397	71
0.033870	10
0.028807	8
0.029124	28
0.035979	36
0.027225	14
0.037244	8
0.064876	11
0.103898	146
0.027436	12
0.041463	53
0.104636	154
0.032709	40
0.062134	76
0.073419	98
0.052537	2
0.035662	39
0.059708	65
0.037666	12
0.029124	7
0.042729	47
0.036823	21
0.123304	21
0.121089	136
0.049584	18
0.028702	15
0.032920	35
0.029018	15
0.059287	97
0.039459	36
0.057915	16
0.130792	219
0.104004	165
0.109699	174
0.084704	141
0.059919	5
0.045576	11
0.063611	88
0.058654	34
0.060974	95
0.027014	8
0.047791	82
0.062240	4
0.121616	208
0.048002	39
0.106324	195
0.022796	3
0.030917	16
0.039565	36
0.033764	17
0.027014	5
0.145029	215
0.101156	143
0.064243	96
0.047369	59
0.030495	26
0.159162	203
0.043467	60
0.132374	183
0.045049	13
0.028807	26
0.086180	129
0.029335	4
0.060236	3
0.101894	143
0.036084	5
0.142287	148
0.031760	9
0.111175	135
0.076794	123
0.061185	76
0.064560	125
0.129421	217
0.097992	136
0.026276	11
0.048951	19
0.097570	105
0.065509	119
0.081645	23
0.029967	6
0.120773	176
0.068567	78
0.106113	158
0.046209	44
0.056334	53
0.028385	18
0.028702	12
0.156947	176
0.066985	62
0.059287	11
0.033026	4
0.040197	15
0.032709	46
0.105375	145
0.085231	168
0.089977	115
0.032498	27
0.051377	73
0.095777	69
0.036401	7
0.039881	57
0.040725	18
0.024167	11
0.035135	35
0.058021	65
0.025643	14
0.023639	18
0.102000	118
0.024694	10
0.069833	91
0.031338	33
0.029967	19
0.093668	89
0.032709	10
0.060869	84
0.048318	11
0.056861	50
0.049373	45
0.033553	60
0.094195	148
0.075106	119
0.054013	24
0.068146	88
0.024378	11
0.038194	33
0.097992	150
0.076266	86
0.050006	35
0.084914	111
0.024061	30
0.044416	8
0.045049	8
0.044943	2
0.026382	12
0.053591	75
0.026909	31
0.030284	47
0.079747	71
0.025960	5
0.062134	9
0.088500	126
0.056755	12
0.060447	7
0.041990	42
0.048529	56
0.050533	10
0.033448	26
0.026487	12
0.033870	12
0.053381	63
0.077743	110
0.098309	173
0.128788	151
0.135749	170
0.039459	11
0.085231	116
0.138174	203
0.051166	7
0.101683	126
0.055595	14
0.086496	143
0.036190	23
0.028385	25
0.043678	3
0.047264	8
0.077216	96
0.039143	15
0.115183	171
0.085125	131
0.041463	15
0.043678	6
0.032920	60
0.063083	76
0.068567	51
0.069938	102
0.105586	207
0.033764	12
0.068357	109
0.100523	193
0.096516	130
0.093774	142
0.037877	15
0.040619	67
0.045682	36
0.133745	196
0.045998	27
0.023639	12
0.027647	14
0.039459	32
0.027120	3
0.118769	165
0.052642	71
0.030495	12
0.074684	131
0.088817	128
0.053381	59
0.031444	4
0.063716	9
0.042518	54
0.040619	48
0.060130	101
0.057915	18
0.024905	5
0.065403	23
0.043045	3
0.126784	153
0.071204	39
0.029229	8
0.030178	40
0.038615	32
0.095672	174
0.056544	9
0.162853	15
0.026698	7
0.029651	10
0.032815	38
0.038615	12
0.050322	56
0.031549	5
0.069622	65
0.035557	44
0.030706	21
0.139229	212
0.033870	10
0.069517	29
0.068567	2
0.060025	89
0.116132	230
0.034819	17
0.029124	3
0.050849	17
0.039986	56
0.042307	60
0.027963	23
0.029545	12
0.025221	17
0.098519	158
0.029124	13
0.055384	11
0.037350	10
0.046525	69
0.024694	36
0.137014	168
0.029335	19
0.024589	4
0.071942	81
0.135749	201
0.095988	138
0.045049	78
0.100312	121
0.070782	89
0.126362	164
0.028385	2
0.026698	6
0.041779	16
0.040514	40
0.038615	44
0.111386	173
0.067724	76
0.039565	52
0.090504	125
0.110226	170
0.127417	167
0.118558	171
0.133639	201
0.027963	22
0.063716	10
0.052959	45
0.051166	21
0.026803	7
0.128471	220
0.028069	21
0.039143	43
0.083333	111
0.068251	27
0.027120	23
0.091664	167
0.026171	10
0.041147	58
0.099152	128
0.024378	10
0.029229	30
0.030495	22
0.065403	94
0.051377	17
0.135432	188
0.126362	199
0.047158	27
0.052853	52
0.097465	192
0.124253	210
0.070466	85
0.072364	113
0.124569	140
0.081645	127
0.089766	97
0.023429	37
0.038299	4
0.143658	231
0.047896	62
0.116765	191
0.062556	80
0.025432	8
0.029967	12
0.048635	12
0.029124	6
0.038299	3
0.058865	89
0.064349	59
0.055068	73
0.059708	84
0.052642	82
0.096410	160
0.045576	14
0.033870	22
0.028807	31
0.119612	155
0.077110	100
0.062872	73
0.035241	10
0.026909	12
0.081751	135
0.035241	44
0.043572	68
0.088606	120
0.030811	34
0.059603	66
0.031866	12
0.036190	11
0.027963	44
0.048635	53
0.028491	32
0.029124	48
0.108117	173
0.082594	127
0.054752	64
0.034186	21
0.042096	48
0.023323	20
0.050744	26
0.064876	91
0.028702	7
0.082700	87
0.121933	131
0.029967	4
0.035346	6
0.047791	30
0.144713	196
0.037455	13
0.077954	65
0.045471	44
0.109699	145
0.099363	143
0.075739	89
0.025432	17
0.050638	6
0.030600	32
0.121616	157
0.047685	77
0.064982	77
0.063189	5
0.096832	111
0.060763	82
0.116976	135
0.046736	42
0.067091	6
0.171290	230
0.044838	9
0.045260	27
0.031760	14
0.026382	2
0.032288	7
0.067829	47
0.042834	7
0.079958	101
0.051377	52
0.156947	203
0.026698	26
0.041779	16
0.032920	12
0.083543	122
0.105586	130
0.052431	61
0.107800	176
0.027331	15
0.027542	44
0.090821	112
0.105269	167
0.038615	22
0.141233	175
0.094828	124
0.036295	25
0.033659	16
0.049689	60
0.040303	43
0.041252	61
0.153256	221
0.027014	19
0.125097	223
0.044100	44
0.092930	137
0.111703	172
0.031444	5
0.037455	29
0.081223	137
0.090926	132
0.126468	200
0.042096	10
0.032604	8
0.023639	14
0.033342	31
0.026592	28
0.029018	38
0.046736	65
0.045893	24
0.147666	228
0.024905	6
0.071099	100
0.075106	121
0.067829	84
0.080063	114
0.156947	238
0.031338	13
0.030600	28
0.154838	195
0.027436	4
0.034502	47
0.030284	15
0.124780	189
0.031549	32
0.073735	103
0.036084	17
0.027858	42
0.026065	17
0.051271	41
0.088395	7
0.030917	7
0.024167	2
0.031338	24
0.031233	4
0.034819	29
0.092930	163
0.040514	13
0.072153	95
0.038826	57
0.050849	22
0.031444	42
0.137858	187
0.129632	221
0.051060	89
0.094301	127
0.081434	76
0.061818	79
0.115394	212
0.121089	154
0.025221	9
0.027120	25
0.046314	10
0.037244	23
0.140600	193
0.038194	34
0.074473	94
0.134377	184
0.037983	52
0.064560	89
0.060130	23
0.042412	32
0.028174	13
0.030284	10
0.047685	5
0.025643	17
0.052009	73
0.041041	64
0.099574	174
0.116343	166
0.120878	181
0.058654	98
0.147877	207
0.061185	93
0.082911	112
0.062134	88
0.027120	11
0.032604	25
0.062767	2
0.071415	82
0.035451	10
0.026803	5
0.046736	55
0.031444	45
0.027647	7
0.027436	3
0.057388	53
0.040936	6
0.028491	3
0.040092	48
0.084704	151
0.121194	179
0.115816	209
0.088500	84
0.064032	23
0.131108	202
0.037666	27
0.029756	14
0.091875	136
0.026909	11
0.062134	76
0.120140	175
0.039565	64
0.031022	6
0.044627	10
0.046314	37
0.142815	184
0.031233	10
0.083965	139
0.033131	46
0.060447	90
0.056439	65
0.050111	62
0.086286	113
0.069095	74
0.073630	6
0.040830	19
0.131214	189
0.027120	27
0.039986	22
0.040092	4
0.074052	12
0.079219	117
0.046103	48
0.119612	187
0.071099	105
0.024905	6
0.026909	18
0.026909	5
0.027014	26
0.083649	61
0.095039	143
0.110226	166
0.026382	13
0.026065	2
0.030073	43
0.050849	12
0.029335	13
0.025221	21
0.144713	194
0.024272	5
0.116659	157
0.030284	21
0.037350	12
0.115288	150
0.048529	9
0.037772	16
0.031338	11
0.065193	4
0.063083	88
0.066775	44
0.031022	33
0.140178	202
0.134377	191
0.100840	118
0.045154	42
0.034924	5
0.058548	94
0.050744	58
0.144818	207
0.030284	13
0.047474	11
0.040092	31
0.075634	10
0.035768	13
0.031233	6
0.034080	54
0.078798	95
0.088817	121
0.113706	136
0.033131	9
0.028069	11
0.039037	6
0.033975	18
0.166333	226
0.046103	55
0.061501	74
0.033764	11
0.076899	89
0.023956	16
0.046947	57
0.062556	6
0.026382	8
0.042412	25
0.033342	22
0.051377	17
0.024905	2
0.038510	6
0.031549	34
0.049584	4
0.043361	61
0.026803	10
0.113495	181
0.091770	134
0.157158	167
0.064876	19
0.087867	98
0.027120	28
0.045998	17
0.139967	229
0.143447	193
0.035768	2
0.055806	61
0.060130	63
0.039881	7
0.181098	234
0.072364	10
0.047580	9
0.090399	141
0.120245	184
0.056861	22
0.030811	8
0.033764	28
0.126889	15
0.038615	20
0.025854	17
0.129315	213
0.036190	4
0.079536	112
0.030178	24
0.130475	167
0.049795	58
0.060763	22
0.033026	12
0.081118	112
0.045471	66
0.031760	36
0.029124	3
0.097676	142
0.045365	16
0.048107	14
0.063083	64
0.051377	3
0.039565	54
0.077110	94
0.047791	43
0.046420	59
0.023534	11
0.105797	139
0.033342	17
0.097570	114
0.032077	7
0.114761	217
0.074368	151
0.047474	55
0.096410	120
0.069306	109
0.149459	203
0.063083	116
0.042623	59
0.056755	76
0.049478	77
0.119191	170
0.057494	47
0.117292	176
0.027225	3
0.027753	9
0.071415	6
0.036295	26
0.028807	3
0.096199	185
0.028280	7
0.028069	7
0.037350	35
0.038088	2
0.026382	11
0.026698	8
0.051799	25
0.029862	25
0.026909	23
0.033870	2
0.043256	51
0.040514	17
0.028069	5
0.106640	157
0.056439	44
0.030600	27
0.128050	192
0.033342	2
0.044627	4
0.035346	3
0.053486	6
0.032182	13
0.062556	6
0.109699	190
0.078376	90
0.062767	102
0.033131	6
0.114550	180
0.058232	76
0.037772	49
0.048951	57
0.036823	47
0.037983	30
0.056966	19
0.026382	12
0.034502	43
0.058970	75
0.029756	25
0.031549	15
0.090821	132
0.028174	35
0.063189	8
0.094301	109
0.136381	203
0.127311	216
0.026909	17
0.043361	55
0.025960	29
0.037877	13
0.113917	169
0.033975	16
0.046947	59
0.028702	35
0.086918	123
0.049373	16
0.042729	52
0.029229	3
0.044838	5
0.070677	56
0.059708	75
0.054962	86
0.033764	52
0.058126	10
0.050849	57
0.066880	4
0.077216	112
0.054857	51
0.037455	11
0.057494	46
0.036717	37
0.085336	112
0.060130	23
0.061607	15
0.027858	4
0.087446	119
0.033764	12
0.052537	21
0.085231	128
0.102633	187
0.043045	62
0.057599	69
0.142076	198
0.086602	136
0.137436	225
0.111913	175
0.041885	17
0.034924	52
0.047053	55
0.042834	42
0.152412	236
0.025010	11
0.035662	34
0.034080	19
0.031549	17
0.054330	72
0.047053	12
0.054752	97
0.044627	10
0.028807	2
0.073208	81
0.138702	175
0.027331	18
0.024800	19
0.029651	8
0.122776	172
0.095461	175
0.064771	112
0.063400	67
0.027963	8
0.053486	52
0.051166	17
0.031233	21
0.072048	73
0.045154	13
0.026276	10
0.049584	4
0.031233	25
0.099574	144
0.039354	17
0.061185	85
0.038405	60
0.107168	147
0.068040	62
0.041990	5
0.025116	11
0.042096	39
0.058759	102
0.115710	183
0.162642	226
0.058126	8
0.142920	205
0.115288	169
0.082700	74
0.038194	36
0.043994	11
0.036823	16
0.065403	88
0.025749	22
0.030073	34
0.027753	49
0.048318	2
0.102105	185
0.024378	5
0.039354	6
0.034608	6
0.092402	157
0.040619	14
0.151146	231
0.043572	35
0.031233	4
0.028174	15
0.086602	101
0.026909	33
0.039459	4
0.096305	135
0.039459	68
0.033342	49
0.122776	192
0.137436	217
0.061290	11
0.029545	20
0.024378	3
0.082911	124
0.112757	143
0.078692	118
0.107906	184
0.039143	30
0.060763	60
0.030811	11
0.092824	135
0.105164	150
0.026382	31
0.067935	10
0.028280	34
0.066353	103
0.079852	106
0.061607	101
0.033764	27
0.097359	155
0.072364	95
0.029862	32
0.026171	9
0.106324	185
0.028385	7
0.086075	140
0.105586	160
0.073419	85
0.098836	134
0.080907	127
0.026803	5
0.030389	9
0.023639	17
0.070677	81
0.028807	9
0.026276	16
0.058759	64
0.025960	13
0.028385	18
0.045471	11
0.029124	22
0.033975	6
0.037139	50
0.043783	10
0.054119	25
0.039670	14
0.108222	185
0.039248	8
0.041674	25
0.072786	15
0.024061	9
0.056544	59
0.060552	81
0.035135	34
0.027225	5
0.031549	23
0.138596	187
0.037561	35
0.024589	2
0.072259	74
0.033237	52
0.032498	30
0.033131	14
0.077954	101
0.131530	167
0.090399	147
0.070466	93
0.042834	3
0.044521	7
0.112019	111
0.053275	41
0.062556	80
0.039565	8
0.114128	202
0.109488	136
0.060658	68
0.124991	220
0.088817	156
0.049478	3
0.084809	96
0.045893	35
0.055701	80
0.072153	97
