Pulse height	Charge integral
0.028069	36
0.035873	29
0.096937	9
0.244272	357
0.092402	9
0.053591	82
0.216113	320
0.073208	112
0.025854	27
0.066985	42
0.035557	31
0.064982	6
0.042939	10
0.287723	361
0.031022	43
0.245748	346
0.215691	287
0.032393	22
0.027647	29
0.038826	5
0.259353	348
0.203562	310
0.063083	11
0.206410	288
0.025538	14
0.222546	381
0.076794	94
0.262306	325
0.055595	70
0.228558	335
0.237100	352
0.028069	3
0.027858	14
0.202930	321
0.247119	310
0.135959	165
0.063716	79
0.237311	329
0.270638	341
0.025010	29
0.060236	60
0.046103	69
0.220120	314
0.032709	6
0.064243	107
0.129737	225
0.029440	10
0.074157	8
0.026803	19
0.251127	309
0.060447	5
0.036190	9
0.024694	35
0.230561	349
0.249650	342
0.063927	95
0.026487	29
0.307551	356
0.055384	29
0.218749	292
0.120245	208
0.256822	315
0.193121	321
0.099258	132
0.259775	349
0.051799	9
0.261779	313
0.126995	187
0.244377	342
0.208836	280
0.027542	26
0.097781	28
0.025854	22
0.236046	316
0.217589	306
0.126573	87
0.037244	2
0.246487	312
0.097254	6
0.214742	308
0.059708	5
0.237944	347
0.238682	341
0.247436	333
0.146506	209
0.090821	65
0.236256	306
0.125518	62
0.200082	319
0.073313	112
0.253236	336
0.076688	106
0.241952	335
0.032182	38
0.072891	10
0.185739	278
0.112124	194
0.294157	323
0.222335	281
0.184157	301
0.225394	318
0.199555	349
0.024378	23
0.026382	7
0.031655	25
0.241213	304
0.224444	314
0.252920	285
0.027014	3
0.212421	298
0.258299	321
0.096410	22
0.025854	7
0.052642	43
0.218011	333
0.248807	329
0.024905	19
0.026909	6
0.022690	26
0.234042	309
0.093984	6
0.036084	47
0.101578	118
0.215058	333
0.029545	9
0.245748	312
0.030917	24
0.040830	49
0.225710	296
0.200715	265
0.212632	302
0.056017	54
0.033764	37
0.025854	4
0.026171	39
0.083438	122
0.204722	276
0.213582	307
0.086496	145
0.234147	312
0.046314	73
0.211683	323
0.230034	328
0.207781	306
0.243323	341
0.026276	38
0.057388	60
0.188586	333
0.210418	320
0.089449	144
0.100523	97
0.207254	322
0.109804	133
0.024589	20
0.187532	300
0.083965	103
0.034819	8
0.142498	249
0.033448	23
0.197129	335
0.046103	13
0.215691	298
0.029335	3
0.029440	24
0.225921	337
0.192172	291
0.236784	328
0.266419	349
0.211578	297
0.072048	79
0.059919	20
0.212738	314
0.232671	375
0.030706	15
0.208414	321
0.204195	296
0.270849	313
0.033870	36
0.211261	290
0.261990	328
0.230561	262
0.221070	303
0.243217	315
0.023745	38
0.082278	92
0.027331	30
0.238577	325
0.186372	299
0.057072	2
0.079219	121
0.028491	36
0.038615	12
0.246697	336
0.229612	317
0.026382	12
0.237838	307
0.027858	15
0.211156	309
0.170552	290
0.143869	242
0.043150	8
0.217484	311
0.025960	22
0.024800	12
0.214636	324
0.067829	77
0.062556	65
0.036823	39
0.040092	13
0.219698	319
0.031022	26
0.023639	10
0.023956	35
0.195758	312
0.039986	34
0.038721	45
0.226237	296
0.034186	33
0.048529	64
0.216218	306
0.234464	337
0.231300	323
0.249756	323
0.039565	23
0.043678	7
0.038721	47
0.185528	309
0.034924	48
0.204301	302
0.226448	321
0.047158	4
0.237628	348
0.046103	30
0.038615	37
0.040514	13
0.031549	31
0.264943	343
0.203879	304
0.212632	324
0.031549	46
0.065193	2
0.035451	39
0.027225	25
0.205250	298
0.107695	171
0.263677	324
0.221491	335
0.025960	9
0.202297	313
0.226976	321
0.151463	200
0.040408	2
0.213054	295
0.244483	314
0.234780	312
0.058759	4
0.101367	162
0.230983	334
0.107589	21
0.026592	2
0.034186	45
0.222862	371
0.149670	175
0.234358	311
0.028702	9
0.221913	339
0.028596	11
0.082805	123
0.218538	326
0.028491	30
0.028174	10
0.049373	20
0.243744	327
0.247014	349
0.024589	24
0.032182	19
0.034291	28
0.051271	84
0.213371	328
0.038299	13
0.052115	69
0.051904	73
0.053170	12
0.036084	56
0.304176	338
0.036084	44
0.236467	236
0.184684	289
0.041041	42
0.239104	297
0.217167	327
0.211894	343
0.025010	4
0.132585	186
0.126151	223
0.230983	311
0.131635	204
0.257138	356
0.232671	312
0.232354	329
0.096199	91
0.200082	302
0.068146	75
0.227292	339
0.226976	301
0.037350	19
0.206515	325
0.064771	75
0.058759	87
0.212421	292
0.027225	7
0.027963	39
0.212210	317
0.056650	7
0.072153	119
0.068989	116
0.237944	323
0.048107	23
0.278442	354
0.055490	60
0.206515	310
0.220648	311
0.027542	30
0.041568	64
0.220964	335
0.027963	43
0.138491	219
0.036401	2
0.031127	6
0.255873	285
0.241741	328
0.045471	57
0.204722	339
0.230140	329
0.068462	14
0.076161	16
0.035979	38
0.256506	338
0.055806	98
0.045576	9
0.028491	39
0.211578	300
0.254924	344
0.213371	307
0.228979	346
0.228030	325
0.028491	22
0.036928	20
0.104953	114
0.065298	94
0.265259	351
0.225921	296
0.029124	16
0.102105	160
0.286880	464
0.071942	103
0.037139	11
0.148088	215
0.031866	23
0.031655	20
0.067302	17
0.214425	354
0.212000	325
0.025643	22
0.026276	32
0.231827	333
0.030600	18
0.054119	12
0.064771	45
0.270005	342
0.219698	319
0.027014	26
0.253764	315
0.054752	12
0.047580	18
0.024272	6
0.030706	32
0.246803	333
0.198078	318
0.028385	20
0.027963	6
0.032393	53
0.024800	17
0.177513	283
0.219382	315
0.198922	258
0.198816	276
0.225605	293
0.113706	161
0.252393	318
0.241846	298
0.036823	29
0.190274	252
0.036823	7
0.061607	37
0.242162	320
0.176669	267
0.041568	7
0.029018	27
0.272853	360
0.067513	124
0.184368	284
0.254713	317
0.217378	327
0.220859	300
0.066985	14
0.029651	14
0.060025	68
0.028069	7
0.221070	284
0.030178	29
0.224444	319
0.033026	10
0.051166	42
0.216007	310
0.046631	35
0.229823	365
0.207781	335
0.195653	296
0.223812	294
0.105691	125
0.197129	319
0.030706	23
0.037139	22
0.049795	66
0.215796	356
0.243006	346
0.237838	359
0.052220	6
0.211894	279
0.029335	10
0.049900	6
0.233936	316
0.049795	17
0.024589	17
0.208941	318
0.031233	24
0.034291	37
0.063611	5
0.205777	334
0.025643	24
0.029229	18
0.066142	101
0.039881	2
0.248596	325
0.230034	308
0.094723	128
0.047053	12
0.251654	333
0.219804	333
0.234991	325
0.132690	221
0.032920	44
0.036717	5
0.030073	48
0.052748	24
0.030284	2
0.043889	10
0.259459	350
0.220859	326
0.032815	26
0.045471	47
0.183102	321
0.211789	335
0.242057	327
0.024167	2
0.042518	8
0.202930	296
0.033870	4
0.230140	336
0.050427	67
0.233725	292
0.107378	115
0.255767	346
0.040303	17
0.063927	30
0.222441	340
0.085020	125
0.211367	298
0.169814	278
0.109910	164
0.247858	323
0.254396	310
0.031760	22
0.038299	3
0.039143	14
0.236995	305
0.034397	48
0.275700	363
0.025116	29
0.184051	281
0.217695	301
0.236889	346
0.239104	313
0.204828	311
0.055279	61
0.252920	334
0.228347	329
0.240053	322
0.247119	303
0.036506	16
0.100207	142
0.038510	39
0.111808	17
0.202297	318
0.227186	332
0.025432	3
0.040725	22
0.039565	7
0.180993	294
0.214742	316
0.041674	47
0.246276	329
0.218117	331
0.225499	325
0.051482	3
0.233303	334
0.183313	303
0.229085	327
0.255978	330
0.192067	323
0.040936	13
0.053170	54
0.043045	43
0.023429	14
0.215164	307
0.263045	318
0.059076	87
0.023956	15
0.255451	336
0.232565	313
0.065825	87
0.250178	320
0.030706	31
0.034713	20
0.058548	6
0.031444	6
0.231194	333
0.234253	319
0.042412	45
0.024589	20
0.026171	3
0.241530	339
0.247541	334
0.209890	301
0.039881	9
0.199871	294
0.043678	3
0.263572	326
0.041674	24
0.210734	304
0.118347	175
0.234780	348
0.087235	87
0.083543	11
0.082172	153
0.223495	304
0.086075	140
0.102000	116
0.041990	6
0.184790	299
0.034924	33
0.047896	57
0.258404	328
0.257877	309
0.027858	17
0.202086	301
0.025221	9
0.229507	282
0.240053	324
0.247752	348
0.029967	27
0.054541	26
0.224761	308
0.034713	42
0.070782	5
0.026065	6
0.034924	15
0.037455	46
0.182153	267
0.027225	21
0.032498	21
0.270111	342
0.232882	329
0.207992	330
0.061818	9
0.229296	267
0.260513	358
0.221913	270
0.175192	277
0.040830	16
0.025960	11
0.206726	327
0.152939	243
0.205672	320
0.058654	86
0.248701	319
0.199660	270
0.196602	277
0.239737	319
0.023429	44
0.230034	333
0.222335	357
0.102633	5
0.182048	298
0.233198	358
0.230350	325
0.213160	274
0.024694	21
0.236362	330
0.033131	4
0.241635	329
0.050217	49
0.048318	27
0.025010	3
0.033553	33
0.229612	329
0.252709	339
0.116765	162
0.223179	325
0.054646	86
0.195442	284
0.185106	179
0.024589	24
0.093668	148
0.251654	334
0.179622	310
0.024589	12
0.060869	8
0.124253	172
0.192489	310
0.029756	32
0.248701	309
0.143447	23
0.223917	289
0.257560	346
0.031022	11
0.117503	156
0.033870	9
0.050638	70
0.078165	20
0.253869	314
0.324952	487
0.199555	305
0.198184	260
0.218327	331
0.209679	315
0.187215	265
0.225394	326
0.048635	27
0.079219	133
0.225815	311
0.197024	337
0.193016	305
0.091875	118
0.113390	187
0.218327	310
0.103687	131
0.029967	35
0.024589	30
0.125729	181
0.028069	3
0.190590	316
0.070888	78
0.027963	17
0.064138	8
0.048740	16
0.041990	36
0.185633	223
0.052642	4
0.119823	15
0.034608	46
0.037561	4
0.025749	16
0.209047	317
0.028174	36
0.196180	207
0.124675	197
0.218749	319
0.037139	23
0.041990	50
0.024905	17
0.266419	339
0.230350	293
0.039565	5
0.261041	310
0.229929	336
0.246170	347
0.205988	332
0.036612	12
0.039143	16
0.030495	19
0.105375	174
0.207886	334
0.059603	78
0.222968	324
0.026276	13
0.230140	345
0.207254	319
0.215691	310
0.034291	3
0.028596	9
0.055912	9
0.073102	2
0.027225	15
0.077637	75
0.110437	99
0.074684	111
0.023850	10
0.039881	9
0.258615	344
0.233936	268
0.050006	47
0.089977	132
0.062661	94
0.209257	297
0.223917	335
0.217906	323
0.207043	291
0.217695	311
0.036084	33
0.037772	7
0.026909	32
0.032393	11
0.241108	312
0.206199	293
0.024061	21
0.211472	345
0.246487	323
0.041252	20
0.234147	291
0.260408	334
0.291942	358
0.206832	319
0.038510	52
0.211367	306
0.047264	54
0.219066	334
0.133850	235
0.035241	46
0.237311	302
0.219171	263
0.045049	55
0.027014	3
0.028596	15
0.030917	2
0.135538	158
0.079536	103
0.072470	48
0.114972	34
0.218749	305
0.213792	276
0.058443	68
0.023007	9
0.043045	12
0.277177	317
0.044521	41
0.068673	124
0.208625	291
0.216113	329
0.028702	35
0.211050	287
0.085547	100
0.259986	298
0.277071	357
0.050322	8
0.034608	21
0.047685	57
0.229507	312
0.190696	319
0.216324	304
0.030389	54
0.070888	99
0.030178	33
0.131846	178
0.213476	293
0.250178	316
0.051799	41
0.254924	311
0.037350	36
0.213582	334
0.208941	299
0.192910	276
0.216640	323
0.061290	15
0.199660	321
0.249334	360
0.041674	11
0.045260	72
0.173399	304
0.032077	5
0.217695	323
0.062029	79
0.049267	10
0.177407	304
0.028385	13
0.194703	312
0.215269	272
0.030389	10
0.226870	323
0.044100	8
0.166861	272
0.100312	124
0.246170	331
0.099258	7
0.034397	22
0.079219	12
0.205777	293
0.221280	316
0.273064	339
0.267474	327
0.064243	18
0.073208	13
0.027963	16
0.024905	4
0.186583	292
0.178356	255
0.258404	349
0.072048	5
0.230456	305
0.037877	28
0.074263	83
0.273064	337
0.052959	5
0.250811	329
0.061185	91
0.264521	321
0.026698	40
0.025854	2
0.026065	37
0.276860	308
0.218011	326
0.190590	279
0.162958	224
0.057494	17
0.026487	10
0.239842	349
0.088817	119
0.041147	5
0.227186	324
0.055806	45
0.063400	28
0.263888	362
0.250811	268
0.230561	319
0.159373	181
0.250811	329
0.256400	357
0.134799	150
0.050955	44
0.232249	286
0.025010	17
0.031866	2
0.234885	328
0.025432	12
0.209574	299
0.255767	346
0.031022	4
0.198606	321
0.243955	325
0.207992	342
0.033237	22
0.025854	22
0.043783	47
0.212105	268
0.305441	376
0.285403	346
0.030495	25
0.253131	333
0.263783	333
0.214531	333
0.039354	44
0.029335	8
0.023534	11
0.025960	22
0.182786	302
0.134377	204
0.073102	128
0.095145	112
0.186372	286
0.204617	309
0.234569	275
0.036401	23
0.113390	168
0.208625	351
0.031444	30
0.247436	324
0.238366	303
0.029124	30
0.030178	18
0.222019	332
0.023745	33
0.062767	75
0.023850	6
0.034291	2
0.025432	7
0.025010	34
0.077637	89
0.218960	334
0.170657	256
0.218327	300
0.056755	13
0.119401	166
0.227503	324
0.106429	123
0.223495	327
0.047264	45
0.049267	45
0.025960	16
0.223284	336
0.026171	24
0.236995	342
0.028280	14
0.255451	323
0.236784	324
0.252498	331
0.028596	13
0.238260	316
0.056755	44
0.210101	306
0.260197	307
0.066036	90
0.087551	97
0.070888	10
0.113812	180
0.068673	108
0.207570	284
0.025643	13
0.278337	350
0.025010	13
0.041147	4
0.041568	42
0.032604	30
0.200188	253
0.051271	16
0.235940	315
0.221491	337
0.149986	215
0.028280	5
0.064560	65
0.028491	7
0.241002	334
0.221070	322
0.221702	326
0.106007	195
0.230350	298
0.031655	33
0.203246	302
0.127628	222
0.041147	2
0.040514	41
0.134272	188
0.257982	342
0.163486	227
0.222652	315
0.065825	9
0.086391	2
0.215796	291
0.026592	9
0.250178	430
0.025432	19
0.085125	9
0.254396	321
0.231721	319
0.237522	349
0.222019	344
0.233514	326
0.097992	161
0.236046	345
0.042623	24
0.035662	7
0.238366	338
0.074157	86
0.180255	309
0.233093	297
0.057705	20
0.230456	311
0.217167	322
0.080274	7
0.189008	279
0.038615	11
0.241108	343
0.252814	331
0.237628	313
0.067091	30
0.027120	29
0.042201	23
0.061607	30
0.217167	298
0.111070	225
0.066036	111
0.030178	44
0.267052	315
0.219698	308
0.218327	330
0.037033	37
0.031549	26
0.212949	301
0.215691	321
0.199027	283
0.214425	310
0.213265	305
0.212421	278
0.173927	255
0.180993	308
0.039248	17
0.044100	16
0.159584	236
0.213476	334
0.199027	305
0.116448	122
0.204722	308
0.251232	315
0.052642	46
0.202613	319
0.223073	331
0.213476	277
0.214214	271
0.240897	290
0.228979	307
0.201348	312
0.227292	314
0.034502	13
0.033764	2
0.054646	13
0.243217	335
0.089555	23
0.047791	42
0.068567	83
0.073524	17
0.221070	302
0.066353	14
0.209363	316
0.217695	325
0.216535	304
0.231932	306
0.053170	64
0.028069	43
0.050006	76
0.227292	344
0.234569	293
0.077005	112
0.237944	339
0.205250	322
0.224339	309
0.093563	76
0.028491	20
0.217378	356
0.112441	170
0.169814	284
0.242901	328
0.231300	332
0.261041	305
0.027963	3
0.027120	31
0.033975	41
0.030284	13
0.207886	304
0.205988	313
0.043889	4
0.226132	318
0.267580	309
0.065931	15
0.029651	21
0.036823	8
0.053486	24
0.225815	308
0.073841	120
0.029440	32
0.025643	19
0.037350	8
0.052431	11
0.269583	315
0.234991	337
0.071837	98
0.232249	313
0.204090	304
0.061818	58
0.174665	276
0.202719	309
0.220648	326
0.028702	40
0.081223	11
0.260302	348
0.033764	21
0.089660	11
0.059708	2
0.257138	345
0.029545	37
0.231616	328
0.293207	161
0.062029	15
0.056123	12
0.125413	188
0.033553	16
0.209047	327
0.073102	74
0.210945	314
0.028385	7
0.024061	15
0.042623	37
0.257560	344
0.256400	349
0.027225	24
0.039670	52
0.205672	306
0.261041	353
0.260724	304
0.208203	292
0.221070	291
0.209996	333
0.047053	17
0.229823	333
0.240475	317
0.055068	58
0.230667	342
0.066880	91
0.223917	325
0.032393	20
0.031549	38
0.145029	239
0.313773	512
0.182575	278
0.236573	305
0.197129	279
0.213160	287
0.185633	261
0.212000	287
0.228979	294
0.028913	13
0.026382	15
0.216745	322
0.212527	302
0.078692	107
0.038510	34
0.219488	253
0.115394	182
0.230772	314
0.201664	309
0.239526	353
0.250283	302
0.089028	18
0.241002	336
0.121722	191
0.025432	18
0.225183	297
0.208730	307
0.060869	3
0.271587	317
0.051271	63
0.247436	342
0.033975	14
0.046103	41
0.215796	327
0.117292	105
0.192383	329
0.235202	317
0.131424	251
0.054224	56
0.224339	291
0.030600	9
0.037983	7
0.176352	288
0.025221	27
0.029018	34
0.044732	15
0.258299	340
0.125729	177
0.212421	308
0.202086	305
0.068673	99
0.082805	122
0.066247	90
0.239104	323
0.025960	23
0.063822	14
0.216324	308
0.059919	10
0.176563	279
0.094512	120
0.059287	20
0.068989	106
0.273802	360
0.196496	308
0.032920	22
0.158951	266
0.048635	44
0.212210	325
0.036928	34
0.096727	158
0.200082	301
0.228241	331
0.110331	141
0.050322	12
0.027963	31
0.092192	4
0.254396	380
0.214742	306
0.220753	311
0.232354	328
0.207359	302
0.026592	11
0.050744	29
0.246065	363
0.026276	28
0.029018	36
0.026592	10
0.055173	68
0.024061	3
0.158951	186
0.251443	339
0.233514	310
0.032498	32
0.279075	311
0.242162	355
0.060658	98
0.228452	311
0.025010	2
0.282872	344
0.233620	350
0.251443	345
0.138702	227
0.046842	3
0.034713	32
0.280130	352
0.098625	11
0.234674	300
0.209574	322
0.043572	21
0.217695	305
0.204722	330
0.032393	46
0.245643	308
0.052009	67
0.024800	22
0.219382	337
0.236678	294
0.221808	299
0.032815	19
0.026065	17
0.268318	329
0.212000	312
0.221913	321
0.229929	354
0.089766	28
0.271376	368
0.025432	17
0.026592	22
0.216640	322
0.206937	286
0.204933	275
0.254713	330
0.037455	32
0.026171	17
0.135432	198
0.073102	10
0.212949	303
0.058759	79
0.114339	148
0.246381	339
0.043361	42
0.214214	325
0.221280	316
0.125202	178
0.079219	67
0.215796	326
0.123620	190
0.226448	308
0.216429	315
0.029018	30
0.256822	303
0.123831	196
0.223179	294
0.028702	8
0.174243	275
0.197551	314
0.215691	318
0.036823	26
0.190696	299
0.274857	349
0.189219	306
0.035241	17
0.027858	26
0.239948	312
0.030600	29
0.245116	330
0.027436	26
0.192805	260
0.197551	333
0.069938	94
0.244588	348
0.218749	330
0.133534	203
0.067407	93
0.073102	2
0.041252	47
0.212527	320
0.244061	319
0.092508	147
0.244061	289
0.218749	335
0.040936	10
0.035030	16
0.168970	311
0.198078	321
0.255135	320
0.036401	7
0.230667	342
0.216851	319
0.208097	311
0.222757	335
0.174243	193
0.213582	330
0.043678	25
0.078692	5
0.056017	86
0.225288	314
0.214636	307
0.025221	23
0.255557	330
0.070255	97
0.203246	285
0.029967	28
0.225605	344
0.036823	6
0.056228	65
0.061185	62
0.222862	295
0.217695	335
0.191118	275
0.054752	6
0.022901	24
0.228347	316
0.039670	16
0.026382	19
0.217800	334
0.030284	5
0.042518	23
0.248385	337
0.228979	287
0.275384	500
0.041990	16
0.029229	19
0.079747	20
0.199977	338
0.023745	14
0.039670	39
0.025327	19
0.102843	91
0.064876	15
0.216113	340
0.243006	320
0.221386	335
0.246276	350
0.053486	7
0.182997	310
0.256928	328
0.025221	14
0.201242	309
0.100312	36
0.459420	817
0.222124	336
0.205461	327
0.181520	284
0.051271	3
0.181837	298
0.031233	10
0.024483	14
0.109910	3
0.210945	351
0.223495	296
0.204090	310
0.029651	33
0.183946	306
0.216851	303
0.221597	288
0.245959	338
0.037877	3
0.263888	323
0.239104	346
0.148826	254
0.025432	16
0.244588	305
0.048635	57
0.031338	3
0.192172	299
0.229929	348
0.173294	278
0.028069	14
0.065614	91
0.090399	25
0.101578	128
0.034186	13
0.253764	334
0.209785	330
0.216324	326
0.056123	7
0.177829	322
0.221491	300
0.028913	24
0.264099	346
0.071520	110
0.026065	27
0.221280	345
0.054752	26
0.035979	35
0.060869	81
0.239842	312
0.261357	328
0.052959	46
0.263255	372
0.165068	218
0.264099	332
0.031127	40
0.273064	343
0.030178	9
0.234780	322
0.209152	329
0.054541	3
0.232249	337
0.235835	339
0.207254	269
0.185528	315
0.246803	333
0.024378	10
0.028280	30
0.027858	13
0.075528	53
0.250494	308
0.032498	8
0.243639	292
0.045893	19
0.060658	16
0.214636	316
0.034924	43
0.221491	334
0.060763	26
0.233831	354
0.246803	332
0.032182	3
0.054224	67
0.027858	18
0.054330	78
0.030389	9
0.034819	14
0.245010	337
0.043572	39
0.111703	129
0.086496	114
0.034502	47
0.099047	175
0.071837	13
0.046947	15
0.196813	324
0.036506	6
0.033553	46
0.039143	24
0.026698	21
0.034291	44
0.057072	63
0.188692	258
0.256400	315
0.029229	43
0.060447	10
0.253553	360
0.069938	18
0.175192	280
0.218222	304
0.251443	359
0.226870	316
0.235307	341
0.062240	113
0.227714	327
0.028069	12
0.041041	8
0.208941	317
0.220648	169
0.226343	326
0.268845	367
0.030073	29
0.288989	336
0.224761	321
0.276755	360
0.237628	316
0.086180	111
0.207781	305
0.035662	27
0.197445	311
0.065931	12
0.185422	292
0.237417	325
0.192278	304
0.195020	256
0.228874	275
0.223073	328
0.232987	361
0.245854	350
0.082489	19
0.029545	4
0.276017	318
0.051693	2
0.243534	342
0.226026	332
0.247014	348
0.227292	337
0.241424	327
0.084071	96
0.034608	16
0.223179	338
0.234991	377
0.230140	327
0.035030	41
0.174349	251
0.221913	304
0.023745	13
0.045998	28
0.202086	326
0.083227	20
0.197129	317
0.038932	34
0.029440	20
0.245432	345
0.027963	18
0.230772	329
0.266314	348
0.029440	47
0.058759	65
0.212316	269
0.083965	20
0.044627	50
0.200188	304
0.125835	160
0.059076	92
0.045471	9
0.238577	291
0.029967	15
0.198395	351
0.254818	344
0.032182	2
0.203457	295
0.037666	43
0.256295	301
0.240897	355
0.258088	332
0.046525	39
0.208414	282
0.246276	342
0.032920	36
0.227503	297
0.034186	16
0.025432	18
0.064454	38
0.024272	5
0.244799	348
0.226659	324
0.034502	3
0.177302	324
0.248385	310
0.068884	30
0.251022	337
0.029440	35
0.149459	165
0.206094	288
0.087235	103
0.047896	13
0.078165	110
0.078798	21
0.241002	323
0.026803	28
0.046525	5
0.042518	10
0.180466	247
0.246065	345
0.212738	340
0.185212	297
0.230350	309
0.232987	344
0.224761	333
0.182258	279
0.064876	34
0.246697	327
0.226765	307
0.046631	52
0.112230	135
0.042729	15
0.118452	134
0.030178	15
0.178778	294
0.060025	5
0.180677	287
0.057915	54
0.041358	58
0.120667	170
0.203773	339
0.246381	324
0.046736	3
0.067724	86
0.241424	295
0.238893	291
0.214636	346
0.032182	8
0.183419	296
0.048846	6
0.061396	83
0.072364	4
0.167493	218
0.211367	297
0.212000	311
0.254818	329
0.076899	127
0.237311	329
0.242162	338
0.024800	22
0.065087	120
0.187215	286
0.201875	323
0.067091	5
0.055595	5
0.179200	301
0.028385	30
0.223917	320
0.231616	322
0.207359	309
0.243744	310
0.189008	285
0.028069	5
0.122671	171
0.215269	336
0.053802	49
0.237944	321
0.241002	348
0.237944	328
0.025960	14
0.205355	318
0.243955	332
0.031338	23
0.027014	33
0.201664	308
0.026803	11
0.037983	2
0.216218	345
0.231932	314
0.064138	60
0.259564	336
0.050849	26
0.027014	32
0.044416	18
0.215058	304
0.049795	40
0.223179	319
0.037666	16
0.168443	223
0.137858	221
0.253447	363
0.237944	316
0.032920	23
0.138174	83
0.277599	338
0.247647	290
0.094828	2
0.043256	8
0.144080	159
0.227292	319
0.213582	329
0.210945	279
0.027120	40
0.205144	337
0.043678	3
0.039565	25
0.033870	17
0.191750	290
0.222335	310
0.027331	3
0.033026	8
0.194281	289
0.227925	298
0.254185	311
0.023850	36
0.040092	14
0.198816	306
0.266314	319
0.262939	321
0.275173	326
0.035451	6
0.037033	18
0.243006	345
0.136065	119
0.035873	53
0.057072	4
0.253975	328
0.040619	35
0.081751	4
0.249334	330
0.055912	3
0.046947	36
0.249756	357
0.287934	369
0.064560	5
0.033448	15
0.226448	318
0.237417	273
0.241635	333
0.210629	346
0.047791	19
0.265787	342
0.025643	6
0.177091	277
0.046525	58
0.031022	45
0.044521	3
0.232460	330
0.030389	3
0.034502	32
0.200820	307
0.028702	8
0.209152	286
0.207676	307
0.174770	277
0.246487	321
0.095250	81
0.114234	159
0.112757	105
0.051377	16
0.049689	79
0.041041	16
0.038932	61
0.035557	5
0.249334	335
0.223917	305
0.213265	293
0.023218	19
0.235624	338
0.138174	190
0.041990	4
0.238155	350
0.030178	5
0.202613	285
0.261041	321
0.244272	324
0.087973	43
0.227292	307
0.129526	140
0.095883	159
0.253869	312
0.213792	343
0.048951	55
0.087340	18
0.030600	25
0.256189	337
0.271271	355
0.040303	20
0.072259	58
0.207043	301
0.049900	86
0.197024	309
0.041041	18
0.106007	173
0.052537	6
0.043889	4
0.243955	312
0.023534	37
0.026698	24
0.185528	295
0.229190	303
0.250916	340
0.052115	25
0.045998	81
0.231721	318
0.121933	207
0.201769	305
0.047053	13
0.029018	3
0.069833	50
0.228241	313
0.058548	87
0.192383	247
0.230878	317
0.212210	272
0.221491	333
0.047369	5
0.044732	10
0.030284	6
0.045576	47
0.237311	308
0.073524	88
0.025854	16
0.126889	219
0.045049	35
0.220226	321
0.041568	19
0.288672	336
0.081329	123
0.073419	15
0.185633	345
0.031655	30
0.036190	42
0.098836	135
0.050111	72
0.233198	306
0.206832	321
0.024589	12
0.029440	8
0.229718	324
0.053486	62
0.292153	342
0.127839	185
0.227819	290
0.219382	298
0.052431	9
0.031022	17
0.059181	68
0.028913	22
0.084071	143
0.289516	332
0.041041	40
0.239948	335
0.034502	8
0.201769	277
0.217378	341
0.030706	25
0.220964	336
0.124675	14
0.062978	6
0.149353	252
0.072259	24
0.050217	59
0.108855	143
0.097992	160
0.023745	17
0.197340	277
0.031655	3
0.049900	50
0.025116	39
0.029651	13
0.025432	35
0.220226	325
0.234991	332
0.048635	7
0.059076	25
0.030917	50
0.228874	293
0.048846	24
0.031338	30
0.039565	46
0.297321	313
0.176985	284
0.237944	342
0.090399	132
0.231300	302
0.273380	321
0.226448	357
0.031338	2
0.047896	36
0.056861	83
0.215269	272
0.032288	2
0.025538	5
0.035135	12
0.055173	71
0.231932	361
0.220226	330
0.029967	36
0.222862	325
0.198606	276
0.213371	336
0.110859	23
0.224339	338
0.205039	297
0.228768	313
0.037666	16
0.241424	320
0.054330	50
0.025749	14
0.055912	53
0.041990	38
0.054752	64
0.044943	47
0.203457	307
0.033764	25
0.209363	339
0.214531	317
0.027436	24
0.033131	33
0.223073	305
0.068462	7
0.053802	11
0.095672	148
0.126889	216
0.239631	315
0.228452	322
0.039565	7
0.024167	6
0.208625	344
0.061290	77
0.199660	324
0.045260	63
0.281079	351
0.259037	351
0.224550	309
0.277704	371
0.209890	329
0.151357	221
0.225815	341
0.242690	331
0.238471	320
0.054330	58
0.137225	188
0.215374	323
0.031866	5
0.041252	31
0.029862	12
0.193965	294
0.026065	9
0.038299	7
0.034608	4
0.271798	322
0.265365	318
0.274224	314
0.072997	92
0.238682	307
0.068357	26
0.243850	321
0.200398	341
0.246592	325
0.057494	73
0.111281	136
0.258193	316
0.235413	332
0.030178	24
0.046631	19
0.251760	366
0.097887	137
0.028385	13
0.049373	5
0.176880	324
0.227819	385
0.033870	13
0.209468	336
0.215374	318
0.201980	292
0.219698	300
0.048107	77
0.158213	249
0.206199	282
0.059814	134
0.217800	283
0.067091	7
0.045049	40
0.046736	63
0.031444	37
0.243955	330
0.194387	279
0.026065	26
0.048213	12
0.081329	105
0.251443	318
0.243744	306
0.245643	296
0.069306	89
0.030495	26
0.227714	328
0.061396	14
0.256822	303
0.023956	27
0.252287	331
0.073735	114
0.035557	54
0.048318	29
0.181837	290
0.026909	13
0.254607	331
0.091875	138
0.281290	327
0.139862	199
0.052115	3
0.117398	139
0.251760	315
0.037455	43
0.051799	14
0.248279	344
0.211261	294
0.251654	331
0.113812	27
0.125835	171
0.205250	272
0.042412	76
0.032498	40
0.215691	296
0.064138	14
0.202930	338
0.255135	322
0.100945	137
0.151357	210
0.028702	22
0.263888	368
0.056861	4
0.024800	13
0.273486	339
